Mandatory Information,,,,Optional Information,,,,,,,,,,,,,,,,,Unused Information,,,,
Username,Location_Name,Latitude,Longitude,Precipitation_annualAvg_mm,PotentialEvapotranspiration_annualAvg_mm,SurfaceWater_annualAvgFlows_km3,Groundwater_annualAvgRecharge_mm,SoilMoisture_annualAvg_pct,SurfaceWaterDiversion_Percent,SurfaceWaterDiversion_averageInCubicKM,CurrentStorageTrend_mm,Groundwater_Access,SoilMoisture_Access,DripIrrigation,OnsiteReservoirs,GrowMonth_Start,GrowMonth_End,PrimaryCrop,TotalAreaUnderCultivation_km2,Annual_Water_Needs_mm,OnsiteStorage_other,Location_Address,SecondaryCrop,SoilClass,Region
McCain_initialScreen,15,47.29308763,-67.73322814,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,16,46.42857844,-67.42681563,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,17,46.54330141,-67.45897225,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,18,46.62034622,-67.54291411,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,19,46.0307212,-67.28116356,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,20,46.09811657,-67.67329884,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,21,46.18670478,-67.66709819,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,22,46.22422806,-67.51067473,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,23,45.99277259,-67.76730258,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,24,46.30545757,-67.8033072,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,25,46.17980233,-67.81954347,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,26,46.31481272,-67.47769017,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,27,46.31164114,-67.53856719,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,28,46.37386323,-67.56036591,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,29,46.30807359,-67.65702892,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,30,46.32715356,-67.41438614,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,31,46.42857844,-67.42681563,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,32,46.41263979,-67.69807424,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,33,46.45778736,-67.58624656,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,34,46.21188411,-67.94712216,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,35,46.1084654,-67.85641565,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,36,45.9931641,-67.89480506,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,37,46.12843882,-67.92967014,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,38,46.50144179,-67.58633839,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,39,46.54330141,-67.45897225,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,40,46.53988504,-67.68667937,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,41,46.62034622,-67.54291411,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,42,46.43711328,-67.84823752,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,43,46.51302947,-67.88388343,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,44,46.60775549,-67.78200865,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,45,46.68860551,-67.68324775,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,46,46.60950574,-67.93091559,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,47,46.766024,-67.84823744,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,48,46.75830892,-67.98012486,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,49,46.6647984,-68.03632329,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,50,46.62034622,-67.54291411,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,51,46.68860551,-67.68324775,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,52,46.88789835,-67.68293512,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,53,46.96932028,-67.60340994,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,54,46.68860551,-67.68324775,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,55,46.88789835,-67.68293512,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,56,46.766024,-67.84823744,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,57,46.21188411,-67.94712216,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,58,46.51302947,-67.88388343,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,59,46.60775549,-67.78200865,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,60,46.68860551,-67.68324775,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,61,46.60950574,-67.93091559,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,62,46.88789835,-67.68293512,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,63,46.766024,-67.84823744,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,64,46.92056367,-67.81760861,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,65,47.0100727,-67.73533719,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,66,46.9014462,-68.01714427,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,67,46.91391537,-67.9296495,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,68,47.08338938,-67.82516375,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,69,46.88384368,-68.11285456,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,70,46.75830892,-67.98012486,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,71,47.12828948,-67.9028586,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,72,46.6647984,-68.03632329,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,73,46.76128482,-68.09326114,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,74,46.67296496,-68.1686846,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,75,46.85305758,-68.22735817,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,76,46.76211753,-68.24888569,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,77,46.63014477,-68.41121068,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,78,46.62820848,-68.47308444,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,79,47.16774014,-68.2836423,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,80,47.21520752,-68.21926413,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,81,47.85539439,-69.33873721,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,82,47.74965737,-69.3989237,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,83,47.91488537,-69.1406871,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,84,47.81005298,-69.15916821,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,85,47.85961074,-69.02627304,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,86,48.05654955,-68.87855817,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,87,48.12617954,-68.36615387,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,88,46.88789835,-67.68293512,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,89,46.92056367,-67.81760861,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,90,46.96932028,-67.60340994,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,91,47.0100727,-67.73533719,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,92,47.12036454,-67.72259077,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,93,47.08338938,-67.82516375,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,94,47.12828948,-67.9028586,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,95,47.34033382,-68.21167943,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,96,47.29308763,-67.73322814,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,97,47.33959924,-68.29633824,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,98,47.48097986,-68.32147963,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,99,47.32153608,-68.41870754,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,100,47.39576867,-68.35196721,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,101,47.50533401,-68.49721138,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,102,47.57930695,-68.39150165,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,103,47.30234222,-68.59625866,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,104,47.55961153,-68.66758133,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,105,47.22089647,-68.54107308,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,106,47.45803612,-68.71460333,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,107,47.61338519,-68.75772249,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,108,47.68295256,-68.83709864,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,109,47.56612419,-68.94300817,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,110,47.66928843,-68.95583694,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,111,47.8798404,-68.72181139,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,112,47.83161505,-68.65626824,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,113,47.1872436,-68.39955755,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,114,47.16774014,-68.2836423,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,115,47.43260294,-69.10759286,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,116,47.46285614,-69.06816556,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,117,47.21520752,-68.21926413,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,118,47.49454791,-69.19411457,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
McCain_initialScreen,119,47.76013304,-68.47954457,,,,,,,,,TRUE,TRUE,FALSE,FALSE,,,,,600,,,,,
